id,name,review_count,categories1,categories2,categories3,rating,price,address1,address2,address3,city,zip_code,latitude,longitude,nlp_avg_score,cluster5
FaR-Kv-0ZzgcqFW1sCnacw,Citizens Of Chelsea,1028,coffee,breakfast_brunch,australian,4.0,$$,401 W 25th St,,,New York,10001,40.74809983,-74.000569,0.5503440399999999,2
IOHaEgK1zDvUvB3SfKuGCw,Parker & Quinn,1647,newamerican,bars,breakfast_brunch,4.0,$$,64 W 39th St,,,New York,10018,40.75258622,-73.98507132,0.560883325,2
OOAFPiztVlStZIUDwcixqA,Miznon,117,sandwiches,mediterranean,bars,4.0,$$,20 Hudson Yards,,,New York,10001,40.75352,-74.00012,0.60763106,3
Ve6GVzzJpR5QIIPdcn6ViQ,Mercato,1053,italian,cocktailbars,desserts,4.0,$$$,352 W 39th St,,,New York,10018,40.75619,-73.9937,0.493798655,2
VqgqLjiOYAydLXOemivxWw,In Common NYC,124,cafes,breakfast_brunch,,4.5,,441 9th Ave,,,New York,10001,40.75382,-73.99622,0.41161081,3
VvsZAnEwU4c8Xkyrzx05Nw,Anytime Kitchen ,2740,korean,tapasmallplates,bbq,4.5,$$,23 W 32nd St,Fl 3,,New York,10001,40.74776271,-73.98677936,0.54398199,2
cG9yhk_wkMm7XwR2HcHmrQ,Hidden Leaf,78,bars,dimsum,,4.5,,75 Manhattan W Plz,,,New York,10001,40.75286451,-73.99827387,0.57515706,3
klAhw3xLQi9GF1tf_HnS7w,Izakaya MEW,2876,tapas,sushi,izakaya,4.5,$$,53 W 35th St,,,New York,10001,40.750148,-73.98632035,0.640734475,4
xGNzAsakHgbbl9fwgSoiUg,Kahlo,242,mexican,,,4.0,$$$,525 West 29th St,,,New York,10001,40.752092,-74.0026757,0.6168798449999999,3
0IwdwNnbro5RLLIlaxyfpQ,The Wilson NYC,363,newamerican,breakfast_brunch,bars,4.0,$$,132 W 27th St,,,New York,10001,40.74587,-73.99265,0.572580325,3
GlDkm0Pd0Oe_uurhlKM1XQ,Chirp,222,peruvian,latin,hotdogs,4.5,$$,369 W 34th St,,,New York,10001,40.75339,-73.99591,0.64301749,3
PHSsvGDW6Rh2pGWEDTrDew,Death Ave,662,greek,newamerican,gastropubs,4.0,$$,315 10th Ave,,,New York,10001,40.75105092,-74.00194808,0.42146509,2
83zDAk03lFXkgImgkLhT9w,Chi Restaurant & Bar,92,bars,szechuan,,4.5,,492 9th Ave,,,New York,10018,40.75547,-73.99439,0.556255835,3
DEp-9JVnKN7eTb9A_mUlfA,Zou Zou’s,295,mediterranean,cocktailbars,newamerican,4.0,$$$,385 9th Ave,Ste 85,,New York,10001,40.75294111,-73.99872429,0.5278635549999999,3
OBRYVNn2FRhVCCadoFepBQ,Electric Lemon,377,newamerican,desserts,breakfast_brunch,3.5,$$$,33 Hudson Yards,Fl 24,,New York,10001,40.754553,-74.002057,0.6175317849999999,3
cJ837cA4SILruB3ArOZiSw,Bourbon and Branch,33,bars,venues,tradamerican,5.0,,155 W 33rd St,,,New York,10001,40.75032,-73.990457,0.78417212,3
eTR6nfHvQzvKX7Dcd6JrfA,District Social,732,bars,newamerican,,4.0,$$,252 W 37th St,,,New York,10018,40.75357437,-73.99143219,0.5835432,2
r6r-XK_wL02FQdAgaauTxg,Kame,788,ramen,noodles,salad,4.5,$$,330 8th Ave,,,New York,10001,40.74748811,-73.99664886,0.5656019750000001,2
xZ96vaoL-cQjfotmUKtjJQ,Barn Joo 35,2407,korean,gastropubs,tapasmallplates,4.0,$$,34 W 35th St,,,New York,10001,40.74964,-73.98582,0.5942896249999999,2
V3dHB6xAdd8_dH7t481PAw,Steak Frites Bistro,114,steak,wine_bars,french,4.5,$$$,496 9th Ave,,,New York,10018,40.75559939,-73.99441567,0.700923485,3
r-EDS_eO70HUgDmOk5_8Qw,Juniper Bar,664,cocktailbars,newamerican,,4.0,$$,237 W 35th St,,,New York,10001,40.75236127,-73.9914045,0.36304301,2
v8y7NLCC25KY_lSbcs3UPA,Maison Kintaro,73,japanese,,,4.5,,401 W 24th St,,,New York,10011,40.74744216,-74.00123432,0.610958455,3
3axYlGbF2M-rHjz0uhKFcg,Whitmans Hudson Yards,304,burgers,desserts,newamerican,4.0,$$,331 10th Ave,,,New York,10001,40.75173482,-74.00146209,0.6547338899999999,3
9yc2V6zNpLG58uPV_ykBog,Boqueria W40th,727,tapasmallplates,spanish,tapas,4.0,$$,260 W 40th St,,,New York,10018,40.75558,-73.99012,0.5940461499999999,2
CuwHhq1MKX5hm8YyxtqukQ,Shukette,347,mideastern,,,4.5,$$$,230 9th Ave,,,New York,10001,40.74745,-74.00041,0.697315695,3
LJTGRkX5yWoqx1jJ7E4zqw,Haymaker Bar and Kitchen,398,gastropubs,beerbar,breakfast_brunch,4.0,$$,252 W 29th St,,,New York,10001,40.74875085,-73.99522975,0.53206748,3
U6l20gH8YuOJMO8vF6_Ufw,Jajaja Mexicana,66,mexican,bars,,4.5,,450 W 33rd St,,Whole Foods,New York,10001,40.75282694,-73.99968462,0.58499185,3
jilTxChA2GqtAE21V--ckw,Debajo,65,tapas,spanish,tapasmallplates,4.5,,44 West 29th St,,,New York,10001,40.746226,-73.989484,0.500704265,3
uLWFI7kseoU98qHiGWVgsg,Alligator Pear,99,cajun,cocktailbars,newamerican,4.0,,150 W 30th St,,,New York,10001,40.74814,-73.99191,0.599229635,3
z2VXX7wGl8XZ6_oo9W3koA,Patiala Indian Grill,624,indpak,,,4.5,$$,371 W 34th St,,,New York,10001,40.75347004,-73.99595067,0.46193245000000005,3
00kdvS6FY0gTN5BV03tx5Q,Peak,464,newamerican,venues,lounges,4.5,$$$$,30 Hudson Yards,Fl 101,,New York,10001,40.753942,-74.00034,0.734812335,3
NN3mOWF5e_pnR1ArqM2bHQ,OBAO,4037,vietnamese,thai,asianfusion,4.0,$$,647 9th Ave,,,New York,10036,40.7606544,-73.991332,0.6228319250000001,4
zUv1BNm_a9-3DkxrCG3tng,Friedmans,843,breakfast_brunch,gluten_free,newamerican,4.0,$$,450 10th Ave,,,New York,10018,40.755311,-73.998389,0.41495539,2
6YehBdKHcLDsvaewhcEjFQ,Hey Yuet,210,dimsum,cantonese,,4.5,$$,251 W 26th St,,,New York,10001,40.747241,-73.996441,0.45561728500000004,3
LkV96_buOU_n0br4SBO57w,Ci Siamo,369,italian,bars,pizza,4.5,$$$,440 West 33rd St,Ste 100,,New York,10001,40.75240549,-73.99828648,0.47106245500000005,3
X8yEmEDD9ZTkHoIRFqzcRw,Osamil,713,korean,gastropubs,tapasmallplates,4.5,$$$,5 West 31st St,,,New York,10001,40.74697,-73.9864,0.68867102,2
cCesIqo-LQt0cRlZAnrAZQ,Friedman's,2952,newamerican,breakfast_brunch,wine_bars,4.0,$$,132 W 31st St,,,New York,10001,40.748298,-73.990737,0.729120625,4
j1S3NUrkB3BVT49n_e76NQ,Best Bagel & Coffee,4604,bagels,coffee,breakfast_brunch,4.5,$,225 W 35th St,,,New York,10001,40.7522683,-73.9910861,0.4179158399999999,4
nOyivdUQpQ0aNHD4lRVxSg,Katsuya,94,sushi,japanese,cocktailbars,4.0,,398 10th Ave,,,New York,10001,40.753033,-73.999623,0.581661105,3
qCf1QN11Qdncpqb7PhuyVw,The Ragtrader & Bo Peep Cocktail and Highball Store,812,bars,pianobars,newamerican,4.5,$$,70 W 36th St,,,New York,10018,40.75071088,-73.98621872,0.628309,2
PkljF7EKWE5CfPD_zr3Jyg,Suram NYC,64,ramen,sushi,,4.0,,483 10th Ave,,,New York,10018,40.756492,-73.998173,0.5692083400000001,3
V3USzFEGhuoXez4G2Rk11A,Tavola,1348,italian,pizza,wine_bars,4.0,$$,488 9th Ave,,,New York,10018,40.755403,-73.994516,0.75613464,2
Ys9iYSjuFDpZj7B1X07v5g,Liberty Bagels Midtown,1438,breakfast_brunch,bagels,sandwiches,4.5,$,260 W 35th St,,,New York,10001,40.75255,-73.99249,0.56905819,2
b3lYtaBR1SlmH7NNDWi-vg,The Landing,24,cocktailbars,tradamerican,burgers,5.0,,1 Pennsylvania Plz,,,New York,10119,40.7511917,-73.992165,0.73345343,3
i6CpYdmMYoz712bRWTWVgQ,Piggyback by Pig and Khao,127,cocktailbars,panasian,,4.0,,140 W 30th St,,,New York,10001,40.747961,-73.99163,0.45009515,3
oyxk3hv9F7dGZGARmNDSYg,Zoob Zib Thai Authentic Noodle Bar,483,thai,noodles,,4.0,$$,460 9th Ave,,,New York,10018,40.75438,-73.99536,0.61438418,3
pBNMZp_tKCAfRNx7-ybcHQ,Calle Dao Chelsea,1048,cuban,chinese,asianfusion,4.5,$$,461 W 23rd St,,,New York,10011,40.7476544,-74.00352547,0.31002424,2
kacoHTzwYA7QZM3F2dw4kA,Spanish Diner at Mercado Little Spain,269,spanish,diners,sportsbars,3.5,$$,10 Hudson Yards,,,New York,10001,40.75293484,-74.00188826,0.65816966,3
oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,1461,taiwanese,chinese,noodles,4.5,$$,409 W 15th St,,,New York,10011,40.74207,-74.00565,0.6575513,2
ogCC-lJJYnwXDvKGmKZ6Sw,Woorijip,2895,korean,,,4.0,$$,12 W 32nd St,,,New York,10001,40.74747,-73.98648,0.68953698,4
M-4J09S14mPsH1EJrnR1Og,Yemen chuanchuan 爺们串串 爷们串串,20,szechuan,hotpot,,4.0,,105 W27 St,,,New York,10001,40.745733,-73.99132,0.46433700526315785,3
Ui-E0CK2BBVVoOzulzzhcQ,Carmen's Kitchen,63,chickenshop,latin,,4.5,$$,302 W 38th St,,,New York,10011,40.7547995,-73.9921988,0.37094647,3
Ze83UC3I6Cwz6pWKjSbKjw,Sticky's Finger Joint,71,tradamerican,chickenshop,hotdogs,4.0,,362 7th Ave,,,New York,10001,40.7486317,-73.9925822,0.5148082350000001,3
_F29-1dkiBmDPSaKQ9_O0Q,Hakata Tonton,175,japanese,,,4.0,,35 W 35th St,,,New York,10001,40.749981,-73.985719,0.56963937,3
diCW3Pj1PTVRSyol_d7cZw,Chef's Table at Brooklyn Fare,671,japanese,seafood,,4.5,$$$$,431 W 37th St,,,New York,10018,40.756126,-73.99659556,0.81065612,2
qfZFjUnekCQRvZaZJkOPog,Aiyara Thai,128,thai,noodles,salad,4.0,$$,480 9th Ave,,,New York,10018,40.75507347,-73.99486721,0.54640184,3
xrTwutv3Y5I4lySFOaKa2A,Longo Bros,88,pizza,cocktailbars,italian,4.0,$$$,474 9th Ave,,,New York,10018,40.754825,-73.994862,0.5826984150000001,3
1s0SM5zh7QEMlqjIM7XYpQ,VERSA,262,newamerican,gastropubs,cocktailbars,3.5,,218 W 35th St,Fl 5,,New York,10001,40.75183,-73.99099,0.36957175,3
AUifp6IDKzmorCM6vY2fug,Pepe Giallo,790,italian,,,4.0,$$,195 10th Ave,,,New York,10011,40.74689401,-74.00498968,0.552381565,2
GlSWzWVmQsKLGxySYSGRbQ,Smithfield Hall,528,pubs,tradamerican,sportsbars,4.0,$$,138 W 25th St,,,New York,10001,40.74475326,-73.99349399,0.62530373,3
dwkH_mHOseBGBU9DrvXwHA,Happy Tuna Sushi & Crispy Rice,20,sushi,salad,fooddeliveryservices,4.0,,355 W 36th St,,,New York,10018,40.75460625,-73.9945408,0.326582575,3
m9zYRZFubncaWsQFIfNo5g,Loulou Petit Bistro & Speakeasy,535,french,cocktailbars,,4.0,$$,176 8th Ave,,,New York,10011,40.74262709,-74.00005777,0.59998653,3
nzqNfNXjtB6bxp-UN7xXkA,Bao Bao Cafe,101,asianfusion,noodles,chinese,4.5,,214 W 39th Street Retail 101,,,New York,10018,40.75432,-73.989333,0.5810796899999999,3
B2R7gy6mvvNjrm7UzzX-Gw,B|STRO 38,15,newamerican,cocktailbars,,4.5,,58 W 38th St,,,New York,10018,40.751788,-73.985244,0.6519490470588236,3
O1XrvIq-6IlLunLYEjOiFQ,Kushi Kushi Yaki,150,tapasmallplates,izakaya,ramen,4.5,$$,2 W 32nd St,,,New York,10001,40.747266,-73.9861784,0.43119282999999997,3
Ta1tudYs2rPuxo-Hcn7_NQ,Gosuke,55,japanese,sushi,,4.0,,235 W 35th St,,,New York,10001,40.7523,-73.99127,0.473845465,3
_saXnBy0Wq2Gb3YusWZhqw,Five Senses,1722,korean,bbq,,4.0,$$,9 W 32nd St,,,New York,10001,40.74757316,-73.98631226,0.51513605,2
MTtqSunPEZwdCJFMHsiHzg,Ai Ki Ya,179,ramen,izakaya,tapasmallplates,4.5,$$,41 W 33rd St,,,New York,10001,40.74873,-73.98705,0.41898624,3
SNRuBpOuYUyuoL9Fd52sVw,The Tailor Public House,154,pubs,tradamerican,,3.5,$$,505 8th Ave,,,New York,10018,40.75312602,-73.99298944,0.58020971,3
EMKsuz1fQIGqmWPp3ZEDmA,Vito's Slices and Ices,340,pizza,shavedice,italian,4.5,$,464 9th Ave,,,New York,10018,40.7545,-73.99528,0.7210034550000001,3
Jyf4SNiBoU11dp28cGBoqA,Gatsby's Landing Times Square,129,newamerican,,,4.5,,120 West 44th St,,,New York,10036,40.7565,-73.98427,0.4920199,3
ShjpJbFexK0mKEd0BFi6HA,Alidoro,33,sandwiches,italian,coffee,4.0,,383 W 31st St,,,New York,10001,40.7514848,-73.9973223,0.38518718,3
VACzezINx10UlfXjdz0Iow,Resolution 39,16,newamerican,lounges,,5.0,,228 W 39th St,,,New York,10018,40.754416,-73.989586,0.6309556411764706,3
_lx7nuvXU7LhDRL3a9TMAw,DD Soup Dumpling,165,chinese,,,4.5,$$,321 W 42nd St,1A,,New York,10036,40.757906,-73.990692,0.624128175,3
ddFY9PpygYagv7-jVduB2Q,Counter & Bodega,278,latin,tapasmallplates,puertorican,4.0,$$,216 7th Ave,,,New York,10011,40.74382426,-73.9962761,0.52881455,3
iPc-zPgcpgeSo76xl5Jbpw,The Maze,708,korean,cocktailbars,mexican,4.0,$$,32 W 32nd St,Fl 3,,New York,10001,40.747846,-73.9872499,0.321374255,2
n_NIY1KTi-R5DPkduEUKIw,Ovest Pizzoteca by Luzzo's,607,italian,bars,breakfast_brunch,4.0,$$,513 W 27th St,,,New York,10001,40.75074768,-74.00302124,0.7674576799999999,2
unWoFZeSWa0DK1YMekO_Uw,Trademark Bar + Kitchen,726,venues,breakfast_brunch,tradamerican,4.5,$$,38 W 36th St,,,New York,10018,40.75032339,-73.98555663,0.584901925,2
vA0ssUIUXrZLr_hsYpkH6A,Naked Tomato,52,mediterranean,,,4.0,$$$,20 Hudson Yards,,,New York,10001,40.75333,-74.001036,0.465368085,3
xmQz_hZWq2poLHwHw7ZybQ,Hav & Mar,115,seafood,cocktailbars,,4.5,,245 11th Ave,,,New York,10001,40.75109043,-74.00567139,0.372837185,3
7wGbOqUja5xMBYjiSUyX6Q,NAYA - Moynihan Train Hall,39,mediterranean,lebanese,,4.0,,383 W 31st St,,,New York,10001,40.75162,-73.99745,0.74867064,3
22nKUyCIbpnzR6R3_g1ptQ,Carmine's Italian Restaurant - Times Square,4675,italian,venues,,4.0,$$,200 W 44th St,,,New York,10036,40.75749849,-73.98665333,0.56941957,4
AdAZ_V986tGg7RVcx-6EEw,Greywind,33,wine_bars,tapasmallplates,beerbar,4.0,,451 10th Ave,,,New York,10018,40.75572644,-73.99855983,0.570744845,3
CDywb3LHVYZlQL2-woTiJA,Hole In The Wall,311,australian,breakfast_brunch,coffee,4.0,$$,37 W 24th St,,,New York,10010,40.74334201,-73.99108071,0.50499846,3
Cq0_y25K4r60gUP0JeHRDQ,The Orchard Townhouse,83,tradamerican,,,4.0,$$$,242 10th Ave,,,New York,10001,40.748382,-74.00345306,0.64769682,3
NXdEbUpVdtE5VwlqFOXliQ,Sandbar Rooftop,129,cocktailbars,lounges,pizza,3.5,,152 W 26th St,,Hilton Fashion District Hotel,New York,10001,40.745537,-73.993771,0.311567465,3
UaQF4mv6hVjiegkwUvQeMQ,Dim Sum Chelsea,174,dimsum,szechuan,,4.5,$$,236 8th Ave,,,New York,10011,40.744624,-73.998649,0.78842012,3
kjItczuC-FQa-nECT9VF8A,Udon Lab,432,noodles,japanese,sushi,4.0,$$,43 W 32nd St,,,New York,10001,40.74820363,-73.9874565,0.573335575,3
ktMtLr8mp4K7IGxUgCTs6Q,Bocca di Bacco,12,italian,wine_bars,breakfast_brunch,4.5,,635 9th Ave,,,New York,10036,40.76021745,-73.99156282,0.7518274538461539,3
s5N-w7EPY3DA68id5qycyA,Zaytinya - New York,285,tapasmallplates,mediterranean,breakfast_brunch,4.0,,1185 Broadway,,,New York,10001,40.74549438,-73.9889085,0.677761885,3
LSTcQPMmoSdd68zur-aNdw,Itaewon Pocha,266,gastropubs,korean,,4.0,$$,28 W 32nd St,Fl 2,,New York,10001,40.74751251,-73.98675544,0.38191768000000004,3
cogW1uCqmfA8FV5zicL2Fw,Nomad Girl,29,breakfast_brunch,italian,,4.0,,1151 Broadway,,,New York,10001,40.74426399,-73.98907644,0.49580653999999996,3
51YLgpfHKfXxOkDFe9sT-w,Balade - Your Way,412,lebanese,mediterranean,halal,4.5,$$,144 West 37th St,,,New York,10018,40.75242996,-73.98872375,0.41721248,3
HaDG1Ymi8NVapPBfF4Uqiw,Trust Bae,37,japanese,filipino,,5.0,$$$$,1204 Broadway,,,New York,10001,40.74634919,-73.98828824,0.58513942,3
J5JJbRZ9ttn-TtS8KkmTNQ,Mar at Mercado Little Spain,80,seafood,spanish,tapasmallplates,3.5,,10 Hudson Yards,,,New York,10001,40.75273306,-74.00140271,0.255509735,3
79rkOTEXjAyOC4yAGSC9Ew,Cousins Maine Lobster - New York,215,foodtrucks,seafood,,3.5,$$,,,,New York,10001,40.75062057,-73.99715106,0.420390395,3
DoSU8IPq-Py_YV3kYmXPfQ,Trattoria Trecolori,2682,italian,,,4.0,$$,254 West 47th St,,,New York,10036,40.759876,-73.986767,0.54541395,2
HWf1Y00FrxAVMJXrlRYdhw,Isla & Co. - Midtown,89,australian,cocktailbars,seafood,4.5,,25 W 38th St,,,New York,10018,40.751734,-73.984183,0.577134775,3
PGpCaNkB1meojnbgRmb2gQ,Buena Vista Restaurant & Bar,384,latin,seafood,newamerican,4.5,$$$,536 9th Ave,,,New York,10018,40.75686,-73.99356,0.702782605,3
slMRh4GEu5Mg53kicgmf4g,Four Four South Village,101,taiwanese,,,4.5,$$,368 W 46th St,,,New York,10036,40.76068,-73.99034,0.71913474,3
Iecc3o2fy5vprsGZOeD1iw,Olly Olly Market,26,food_court,,,4.5,,601 W 26th St,,,New York,10001,40.75154,-74.00685,0.48955783,3
OwV-MtDBC2H08rVcBqP2mA,Pio Pio 8,2590,latin,peruvian,,4.0,$$$,604 10th Ave,,,New York,10036,40.76050629,-73.99456449,0.765945235,2
UIEeOn92c5TYtGjjRJiQzw,Butcher & Banker,187,steak,newamerican,cocktailbars,3.5,$$$$,481 8th Ave,Vault Level,,New York,10001,40.752579,-73.993484,0.253309295,3
VLGmFHE4s0Sfu0piMVQa1Q,Hold Fast Kitchen & Spirits,605,newamerican,cocktailbars,breakfast_brunch,4.5,$$,364 W 46th St,,,New York,10036,40.76064,-73.99023,0.8450979650000001,3
_QYgfFhomwKBbKWfOKcatw,The Press Club Grill,32,newamerican,steak,seafood,4.5,,1262 Broadway,,,New York,10001,40.74850049,-73.98797763,0.56330605,3
bVkjBJlAIwKAj9Aw1KVWjA,Dim Sum Palace,1717,dimsum,cantonese,,4.0,$$,334 W 46th St,,,New York,10036,40.76015,-73.9893699,0.41483132500000003,2
cHvd_fnNqbcR4EdyodzGzw,Koloman,108,french,wine_bars,,4.5,$$$$,16 W 29th St,,,New York,10001,40.74569969,-73.9880941,0.64045631,3
dwNmZYx74kAjTsk1hTVtjw,Maman,123,french,coffee,breakfast_brunch,4.5,$$,114 W 41st St,,,New York,10036,40.75446,-73.98554,0.679486155,3
qLYloGaI-4OmLbNnr_wrGA,Castell Rooftop Lounge,251,lounges,cocktailbars,tapas,4.0,$$,260 W 40th St,Fl 21,,New York,10018,40.75558,-73.99012,0.55530428,3
BQRfaq0U75B5EEblBZ2Aqg,Bacall's,435,newamerican,,,4.0,$$$,220 West 44th St,,,New York,10036,40.7576,-73.98693,0.521105795,3
OMw-E4_y1BHv4EgWdtFleg,Pokeworks,49,poke,salad,sushi,4.5,$$,330 West 34th St,,,New York,10001,40.75258,-73.99551,0.44007343499999996,3
V9jFJfuK3FzWCJGoY15EgQ,Blue Maiz,297,mexican,,,4.0,$$,606 8th Ave,,,New York,10018,40.75541498,-73.9906929,0.50886503,3
bAmZzoqtc2QftmvQ2iE4BA,Cafe Chelsea,28,french,,,4.0,,218 W 23rd St,,,New York,10011,40.744338,-73.996698,0.40037218,3
fjj5hk9vmfjaxq855OBQXQ,Cozy Rice,13,dimsum,cantonese,,5.0,,42 W 38th St,,,New York,10018,40.751628,-73.984771,0.8680597857142857,3
gvOe1TLb8hZgx0naC9LYpw,Sei Less,272,chinese,panasian,asianfusion,4.0,,156 W 38th St,,,New York,10018,40.75314,-73.98814,0.20498983499999998,3
yuYv1MV_eoNAWCHOokXlRA,Taqueria On Tenth,11,newmexican,cocktailbars,,3.5,,313 10th Ave,,,New York,10001,40.751061,-74.002121,0.3097008454545454,3
1UOo0w-JNKASCMvSWnle0w,Old Country Coffee,270,coffee,bagels,sandwiches,4.5,$,455 W 34th St,,,New York,10001,40.75445073,-73.99846639,0.443996465,3
AKWo1tSjYDJ7yisj5YGANQ,The Purple Tongue,47,wine_bars,breakfast_brunch,tapasmallplates,4.5,,410 W 43rd St,,,New York,10036,40.75931846,-73.99300615,0.760343165,3
Kg_T9N7UtUuGMr3oNub-Uw,Skylight Diner,604,tradamerican,seafood,sandwiches,3.0,$$,402 W 34th St,,,New York,10001,40.7533794,-73.9967919,0.48792620500000006,2
YmUKLOG4sTAShvyURuq2zw,Trattoria Bianca,170,italian,,,3.5,$$,481 8th Ave,,,New York,10001,40.752702,-73.993694,0.17830515,3
aTzxrI2o3vH_HQkqeFszzg,Juban,243,japanese,sushi,seafood,4.0,$$,207 10th Ave,,,New York,10011,40.74731,-74.00467,0.24542437500000003,3
fgtw4swOHXEFwZpBCG05rQ,Black Iron Burger,1166,burgers,beerbar,cocktailbars,4.0,$$,245 W 38th St,,,New York,10018,40.75427,-73.9903099,0.59090934,2
k2sHdf6WeY22pK3hs6mtqA,Legasea Bar & Grill,368,newamerican,bars,,4.0,$$$,485 7th Ave,,,New York,10018,40.75238,-73.98939,0.63877609,3
7ZQSMqWzvXMSetXnii2fBg,Excellent Dumpling House,778,dimsum,shanghainese,,4.0,$$,165 W 23rd St,,,New York,10011,40.74404944,-73.99502819,0.50995797,2
FXhSEZfIqjMZh4hR0_8jMQ,China Xiang 中国湘,550,chinese,,,4.0,$$,360 W 42nd Street,,,New York,10036,40.75829021,-73.9925114,0.542077515,3
qLxTIOZSOBx3gkkOlPJJfQ,Tam Sang Thai Kitchen,17,thai,,,4.5,,230 7th Ave,,,New York,10011,40.744528,-73.995674,0.5371522588235295,3
NIGYFezOj_F_M5GskaN-2Q,Tipsy Shanghai,29,shanghainese,noodles,,3.5,,342 7th Ave,,,New York,10001,40.74811,-73.99306,0.309861335,3
No5ZnKIgG7J5jf8MyIK5GQ,ANA Bar and Eatery,40,cocktailbars,breakfast_brunch,tacos,4.0,$$,20 Hudson Yards,,,New York,10001,40.75352,-74.00012,0.519423865,3
OFfZUS-nu6NDnsWe1B2bUQ,Tonchin,1979,ramen,izakaya,wine_bars,4.5,$$,13 W 36th St,,,New York,10018,40.7502727,-73.9844951,0.66881332,2
Xd_l7jtUAZZAAvK8-mI2Jw,The Smith,1373,newamerican,breakfast_brunch,cocktailbars,4.0,$$$,1150 Broadway,,,New York,10010,40.74424,-73.98878,0.69346529,2
2-GsvFaQpVpbaIdwb9lSeQ,Andiamo Pizza,108,pizza,italian,salad,4.5,,818 6th Ave,,,New York,10001,40.74613,-73.99015,0.6287157750000001,3
GjAHO7PA-3Sxg1lkGza4sQ,B&B Restaurant Corporation,174,african,caribbean,,4.5,$,165 West 26th St,,,New York,10001,40.7459112,-73.9936086,0.568745325,3
JeCtYANe0eqW8xe1SN3lWg,Turntable Chicken Jazz,2193,chicken_wings,korean,gastropubs,4.0,$$,20 W 33rd St,,,New York,10001,40.74828,-73.98649,0.696624905,2
TBp9gdS6xEbSQqffVZ7iag,KazuNori | NoMad,1458,sushi,japanese,,4.5,$$,15 W 28th St,,,New York,10001,40.74519,-73.98824,0.8233172100000001,2
iu8nqOMFdUPg201QMkrGJw,American Whiskey,351,newamerican,cocktailbars,sportsbars,3.5,$$,247 W 30th St,,,New York,10001,40.74932,-73.99416,0.548065785,3
kp5HpNxyJQGY13VDN-Yq9Q,Qanoon,144,mideastern,mediterranean,sandwiches,4.0,$$,180 9th Ave,,,New York,10011,40.74524,-74.00202,0.667784795,3
4aXPYKWBBpjDmkr9drsZ2g,Highline Pizzeria,183,pizza,salad,,4.0,$,503 W 28th St,,,New York,10001,40.75109,-74.00226,0.52579662,3
V95hnN4N2vw1ph2mDxIA7w,Olle,145,korean,,,4.5,$$$,11 E 30th St,,,New York,10016,40.74564,-73.9855,0.530851355,3
mUoDwXcYPgyHiZ8s-MenhQ,Cosmico,26,cocktailbars,latin,,4.0,,43 W 27th St,,,New York,10001,40.74524,-73.989841,0.46864310500000006,3
md5mjDamLsh1uxHDU9PfGA,Mr Mista Oh,190,korean,,,4.5,$$,41 W 24th St,,,New York,10010,40.74324,-73.99123,0.5696887549999999,3
shwaY4v3fx9tjalvHVIBxQ,Tengri Tagh Uyghur Cuisine,99,chinese,halal,noodles,4.5,,144 W 37th St,,,New York,10018,40.75246222,-73.98871967,0.66132231,3
zwN0yg9yTHras5LtdBZ6nQ,E.A.K. Ramen,10,ramen,,,3.5,,383 W 31st St,,,New York,10001,40.75162,-73.99745,0.4048870888888889,3
5ZgCfc1_fotAKUp7n3YJkQ,Towa,92,japanese,sushi,cocktailbars,4.5,$$$,36 W 26th St,,,New York,10010,40.7442,-73.99062,0.568679735,3
CnDMmAzrNJF64Y8QcelQAQ,Sushi By Bou Chelsea,60,sushi,japanese,cocktailbars,4.5,,232 7th Ave,,,New York,10011,40.74453,-73.99556,0.568481885,3
T-Ecr4hzd2YCFMM57fuyUg,Tosokchon NYC,12,asianfusion,korean,,4.0,,14 E 33rd Street 1FL,,,New York,10016,40.747183,-73.984321,0.29228446153846155,3
UBY796Pa8HAuqC2uRR0WNg,Dim Sum Sam,92,bbq,dimsum,coffee,4.0,$$,240 W 40th St,,,New York,10018,40.755247,-73.989578,0.54013349,3
nSk_zCJESMKGLHyJTPPlZA,Bottino,402,italian,,,4.0,$$,246 10th Ave,,,New York,10001,40.7484857,-74.00331301,0.7307546,3
3ESDUFulPVoMJdsqPQGm0A,Golden City Chinese Restaurant,98,chinese,,,3.5,$,423 9th Ave,,,New York,10001,40.75327715,-73.99664361,0.157211545,3
DA8S1ajUl3pNhr-7yJ3idg,King Cab Halal Food,34,halal,foodstands,,5.0,$,10th Ave & 28th St,,,New York,10001,40.7508373,-74.001884,0.75736141,3
UQZmhaPAMdZabid6ccvhTg,IL Punto Ristorante,461,italian,wine_bars,gluten_free,4.5,$$$,507 9th Ave,,,New York,10018,40.75614427,-73.9946186,0.7618640649999999,3
WKDdD8Z17-P1XhkyJtDEFA,Johny's Luncheonette,1193,breakfast_brunch,burgers,sandwiches,4.5,$$,124 W 25th St,,,New York,10001,40.7444458,-73.99307251,0.659460465,2
c9WNksyNtogFwZ1NZhlbNw,Sushi 35 West,216,japanese,sushi,,4.5,,224 W 35th St,Fl 2nd,,New York,10001,40.75185576,-73.9910022,0.571615075,3
jSMfV_e4Jh1DKoCnngOiQQ,Gulaabo,18,indpak,,,4.5,,250 W 47th St,,,New York,10036,40.759859,-73.986707,0.6012170444444445,3
